1.6098726968765258,0.202
1.5955700521469116,0.24675
1.5807794027328492,0.26825
1.5730051670074463,0.28475
1.5354712324142457,0.31575
1.533354464530945,0.3225
1.5044616622924805,0.35275
1.5013323488235473,0.34875
1.4699880380630492,0.374
1.4556316385269166,0.378
1.4357397623062134,0.406
1.4037644033432006,0.42275
1.3888556060791015,0.42175
1.3430450172424317,0.449
1.2965779094696044,0.47375
1.2899065952301025,0.479
1.2367398719787597,0.50975
1.211073766708374,0.5215
1.2061786184310912,0.51725
1.2075242190361022,0.51875
1.1694698195457458,0.538
1.146326448917389,0.54375
1.1144518566131592,0.5605
1.0854391050338745,0.56875
1.0815473322868348,0.57375
1.072787603378296,0.5825
1.0473919024467468,0.5905
1.0273856825828551,0.6025
1.019239342689514,0.604
1.0002761402130127,0.606
0.9741631717681885,0.62625
0.9632224745750427,0.626
0.937028329372406,0.635
0.9546002712249756,0.63275
0.9132070827484131,0.6485
0.9201123385429383,0.64
0.8809401149749756,0.662
0.9064292712211609,0.6585
0.8690195441246032,0.66675
0.8852633581161499,0.65625
0.8541691288948059,0.67675
0.8531917405128479,0.68075
0.8397794921398163,0.682
0.8410357179641723,0.67725
0.8307449526786804,0.68575
0.8123011569976807,0.70175
0.7827015435695648,0.7065
0.7869447305202484,0.7035
0.7753715462684632,0.70975
0.7947634582519532,0.697
0.8127117786407471,0.69425
0.7517415640354157,0.722
0.7607103226184845,0.7165
0.7300707774162293,0.73275
0.7391001327037812,0.72575
0.7308386240005493,0.72925
0.726609251499176,0.72625
0.7284871428012848,0.73
0.7185240256786346,0.73225
0.712347181558609,0.73525
0.7032481074333191,0.7385
0.7173156182765961,0.73425
0.7082746119499207,0.73525
0.6918976202011108,0.752
0.6930816214084625,0.7415
0.6839593718051911,0.74475
0.6827558939456939,0.75625
0.6642829401493072,0.76175
0.6886320042610169,0.74675
0.6816703104972839,0.75
0.6574959032535553,0.75375
0.6655820741653442,0.755
0.660870808839798,0.7585
0.6739614202976226,0.7535
0.648738242149353,0.768
0.6128713769912719,0.776
0.6376509695053101,0.7645
0.6424762861728668,0.76875
0.6465772771835328,0.76975
0.625098995923996,0.775
0.6127364625930786,0.7785
0.6426188583374024,0.76125
0.6013113207817078,0.782
0.6256785397529602,0.77475
0.6311772884130478,0.77725
0.6212118262052536,0.7725
0.6194630057811737,0.772
0.6212039339542389,0.772
0.6116253502368927,0.78025
0.6184282791614533,0.776
0.5885561833381653,0.7865
0.6129792047739029,0.77225
0.6039630082845688,0.786
0.585957639336586,0.7905
0.6136449413299561,0.779
0.5817105340957641,0.7855
0.5951397794485093,0.778
0.6033943700790405,0.79325
0.5771983754634857,0.79475
0.5936971008777618,0.78325
